customer_id,customer_name,total_revenue,customer_segment
34557,John Price,780826.1399999999,Low Value
60700,Kenneth Meadows,779259.28,Low Value
95199,Bridget Howard,778963.04,Low Value
84642,Megan Rush,778962.9100000001,Low Value
78798,Michelle Gray,778565.96,Low Value
46579,James Phillips,777454.6099999999,Low Value
57200,Manuel Jacobs,776878.9199999997,Low Value
956,Marissa Gamble,775499.9099999998,Low Value
65203,Erin Evans,774787.0899999999,Low Value
64761,Sheryl Pacheco,772198.96,Low Value
1208,Ronald Ortiz,771109.37,Low Value
48885,Brent Mason,769797.6600000001,Low Value
83525,John Tanner,767889.6400000001,Low Value
29721,Bethany Key,766328.0000000001,Low Value
5717,Jordan Osborne,766071.1200000001,Low Value
62106,Joseph Green,763088.51,Low Value
15040,Karen Johnson,762759.3499999999,Low Value
99832,David Le,761690.49,Low Value
85760,Kelly Mendez,759985.9299999999,Low Value
71452,Jonathan Martin,759129.94,Low Value
26796,Caitlin Garner,756177.09,Low Value
6543,Stacey Williams,755251.3899999999,Low Value
52315,Robert Kim,754680.87,Low Value
71501,Cheyenne Pearson,754632.5,Low Value
33389,Frank Haney,750884.04,Low Value
56044,Jennifer Villa,747220.7800000003,Low Value
41,Sierra Turner,745929.8200000001,Low Value
62268,Jennifer Austin,745704.3300000001,Low Value
19798,Ashlee Sullivan,745421.6400000001,Low Value
84077,Maria Brown,745402.9599999998,Low Value
59324,Teresa Morgan,745309.7099999998,Low Value
37951,Stacy Shepherd,743883.8,Low Value
98170,Sarah Carter,741525.98,Low Value
86398,Ronnie Martin,739702.3600000001,Low Value
62553,David Moses Md,735528.6299999999,Low Value
81650,Lucas Ellis,735297.1699999999,Low Value
86203,Jason Taylor,733200.15,Low Value
71769,William Lozano,732607.9399999998,Low Value
79753,Shane Hunt,732537.76,Low Value
22640,Thomas Miller,732118.6699999999,Low Value
65613,Kim Mosley,731499.54,Low Value
65238,Lisa Weiss,731262.2899999998,Low Value
54000,Ryan Walker,730301.2599999998,Low Value
5331,John Richardson,730114.44,Low Value
70615,Alexander Davis,729186.2299999997,Low Value
13598,Shannon Lee,729018.5,Low Value
74282,Regina Thomas,728483.4199999999,Low Value
3621,Sean Rivera,728336.55,Low Value
98803,Jonathan Jackson,725863.7,Low Value
79363,Jon Schaefer,724078.71,Low Value
13605,Linda Kelley,723213.9299999999,Low Value
59106,Eugene Blanchard,719887.6399999999,Low Value
50183,Christopher Gregory,719661.1700000002,Low Value
54342,Elizabeth Vega,717964.8099999999,Low Value
91559,Stacey Stuart,717330.2899999999,Low Value
29860,Brittany Rush,716294.6399999999,Low Value
85662,Ashley Ryan,715816.4099999999,Low Value
68442,Carrie Rice,715756.07,Low Value
99982,Jennifer Hill,715443.2499999999,Low Value
7780,Nicholas Patrick,715373.5,Low Value
40063,Michael Jacobs,714756.9099999999,Low Value
73480,Brandon Ellis,714354.99,Low Value
75234,Kyle Zimmerman,714315.3499999999,Low Value
50070,Elizabeth Hawkins,713190.1600000001,Low Value
56583,Johnny Bennett,711172.3,Low Value
60477,Kristin Vargas,710745.26,Low Value
60477,Kristin Vargas,710745.26,Low Value
10930,Karen Chang,707947.8800000001,Low Value
83896,Heather Clark,706704.1500000001,Low Value
68520,Kimberly Campbell Phd,706661.9999999999,Low Value
10660,Jesse Jackson Ii,706394.2,Low Value
1328,Mr. Christopher Mckee,706105.03,Low Value
31839,Dennis Price,705384.64,Low Value
31839,Dennis Price,705384.64,Low Value
31635,Dana Matthews,704752.96,Low Value
57072,Matthew Collins,704368.4,Low Value
73553,Larry Holder,703709.1399999999,Low Value
55083,Robert Calderon,703630.0300000001,Low Value
76804,Alexandra Howard,703589.9900000002,Low Value
20886,Isaiah Mueller,703409.6500000001,Low Value
20952,Laurie Burns,702100.1299999999,Low Value
32728,Karen Jacobs,700840.63,Low Value
58082,Brenda Garcia,700623.3200000001,Low Value
35180,Chelsey Brown,700501.63,Low Value
72227,Kelly Sanford,699799.95,Low Value
91328,George Russell,698531.06,Low Value
51490,Nicole Vasquez Dds,696256.91,Low Value
82036,Walter Lewis,695524.96,Low Value
85600,Grant Valdez,692905.0999999999,Low Value
68543,Matthew Berry,692293.4500000001,Low Value
42175,Brianna Baker,692042.51,Low Value
47875,Jason Dunn,691229.9399999998,Low Value
25610,Richard Miller,691009.98,Low Value
16256,Mason Bernard,690844.6300000001,Low Value
81165,William Miller,688476.36,Low Value
6445,Cheyenne Gonzalez,688381.8799999999,Low Value
81715,Jacob Anderson,686759.7400000001,Low Value
39341,Angela Kim,686574.6299999999,Low Value
7796,James Flores,685958.02,Low Value
34169,Elizabeth Black,685388.01,Low Value
17846,Holly Hunter,683408.4500000001,Low Value
36533,Karen Pierce,682974.4600000001,Low Value
59105,Brittany White,682810.79,Low Value
9009,Bradley Gentry,682140.3600000002,Low Value
39062,Samuel Silva,681259.17,Low Value
52552,Mark Sullivan,680918.4299999999,Low Value
69200,Nathan Cohen,680641.4999999999,Low Value
36437,Joann Hoffman,680097.3,Low Value
3203,Adam George,679919.8600000001,Low Value
26964,Michael Matthews,677770.63,Low Value
43833,Bryan Greer,676470.73,Low Value
59011,Joseph Campbell,676210.1500000001,Low Value
92716,Jeanette Harrison,673976.9700000001,Low Value
1745,Kendra Scott,673889.8700000001,Low Value
12390,David Schwartz,672964.05,Low Value
60554,David Rodriguez,672795.0100000001,Low Value
45103,Destiny Lee,672644.98,Low Value
68096,Brian Gomez,670512.53,Low Value
2732,Darrell Hall Ii,668061.3099999998,Low Value
41137,Vanessa Davies,666063.2,Low Value
16104,Jeff Green,665846.55,Low Value
91103,Kyle Smith,664564.2,Low Value
89286,Todd Guzman,663892.04,Low Value
91020,Stephanie Ortiz,662910.5899999999,Low Value
65444,Leslie Bowman,662065.8899999998,Low Value
21483,Casey Mason,660779.31,Low Value
58079,Scott Park,659086.8300000001,Low Value
25855,James Browning,657953.59,Low Value
77307,Kevin Scott,656438.96,Low Value
24202,Michael Rush,655528.78,Low Value
26503,Mr. Eric Fisher,654324.8799999999,Low Value
27149,Natasha Conner,653802.3700000001,Low Value
19849,Tim Ramirez,653765.9100000001,Low Value
29100,Shane Roberts,653413.0900000001,Low Value
57814,Adam Williams,652749.2599999998,Low Value
58180,John Turner,652223.26,Low Value
71264,Marc Benjamin,650986.03,Low Value
82187,Joshua Clark Phd,649917.1600000003,Low Value
47785,Deborah Hatfield,647378.9299999999,Low Value
39421,Carl Cole,644353.55,Low Value
83634,Mark Moses,642562.9199999999,Low Value
3127,Jordan Golden,640949.3399999999,Low Value
74441,Kyle Phillips,640231.1899999998,Low Value
51624,Michael Duran,640029.6000000001,Low Value
43701,Christopher Mendez,638358.09,Low Value
33441,Ryan Alvarado Dvm,636900.5799999998,Low Value
67121,Kyle Hunt,636061.2400000001,Low Value
97166,Timothy Branch,635884.7500000002,Low Value
95273,Colton Wheeler,635653.7,Low Value
44491,Bianca Johnson,635599.4700000001,Low Value
86229,Joseph Miller,634016.5599999999,Low Value
71104,Linda Mendoza,633627.3099999999,Low Value
32092,Jordan Novak,633560.85,Low Value
61199,Scott Murphy,633109.99,Low Value
76962,Linda Stanley,632878.2100000001,Low Value
61468,Olivia Barber,632279.3799999999,Low Value
85980,Grace Schneider,632046.59,Low Value
40363,Alison Harris,631566.6899999998,Low Value
83986,Cindy Williams,631055.2099999997,Low Value
16751,Tracy Davis,630825.76,Low Value
76445,Tammy Ayala,628010.5,Low Value
80201,James Myers,627769.5699999998,Low Value
15520,Elizabeth French,626768.89,Low Value
23733,Laurie Johnson,624888.4400000001,Low Value
38719,David Moore,624804.29,Low Value
21704,Heather Wagner,624782.08,Low Value
13542,Sandy Mueller,623885.4099999999,Low Value
97510,David Patton,623233.0800000001,Low Value
1115,Kevin Carpenter,621122.3,Low Value
37717,Ryan Ray,619687.48,Low Value
33984,Dr. Patricia Stephens Dds,618801.21,Low Value
36501,Destiny Roach,617282.3300000001,Low Value
13439,Alexander Harvey,616415.0900000001,Low Value
20687,Amy Robinson,616109.3400000001,Low Value
4542,Shawn Mills,615665.99,Low Value
78304,Mr. Matthew Anderson,615257.39,Low Value
98837,Alexandra Hill,614911.1799999999,Low Value
40341,Tanya Cantu,614287.3699999999,Low Value
55041,Renee Atkins,613255.6199999999,Low Value
28845,Christina Warren,613170.3999999998,Low Value
63446,Jacqueline Little,613023.03,Low Value
3666,Robert Kim,612595.97,Low Value
74326,Brandy Lawrence,612430.2,Low Value
43744,Joseph Lewis,611408.0599999999,Low Value
9627,Kathleen Allen,610408.1,Low Value
30444,Alexandria Rodriguez,609184.5300000001,Low Value
18726,Charles Duncan,604856.4899999999,Low Value
51002,John Richard,603992.83,Low Value
81882,Robin Harmon,603032.4199999999,Low Value
21232,Emily Rose,602091.71,Low Value
92053,Daniel Porter,601807.65,Low Value
56613,Bryan Morrow,601785.6,Low Value
9253,Mary Morgan,600585.31,Low Value
82112,Tabitha Ingram,600320.02,Low Value
27109,Melissa King,599657.73,Low Value
26788,David Fry,597035.1499999999,Low Value
85969,Jennifer Williams,595472.4099999999,Low Value
35422,Cody Blair,594641.52,Low Value
17332,Jennifer Haynes,594272.86,Low Value
35470,Madison Campbell,594225.6699999999,Low Value
78675,Lauren Mcgee,594081.0499999999,Low Value
54968,Maria Wagner,593775.4100000001,Low Value
36693,Hayley Taylor,593647.96,Low Value
94938,Sandra Powell,593580.4099999999,Low Value
75849,Crystal Medina,593211.4099999999,Low Value
77539,Scott Patel,593119.6,Low Value
60282,Ethan Martinez,593072.06,Low Value
44025,Robert Griffin,591837.3400000001,Low Value
68172,Eric Livingston,590581.5,Low Value
16572,Douglas Rivera,590577.5300000001,Low Value
66191,Jennifer Carrillo,590444.5499999999,Low Value
79033,Travis Cooper,589881.54,Low Value
42765,Rebecca Baldwin,589793.53,Low Value
86704,Heather Ramirez,589440.4299999999,Low Value
83294,Lonnie Kelly,589353.99,Low Value
69599,Larry Smith,589070.3899999999,Low Value
45904,Joseph Mays,589022.2799999998,Low Value
18414,Sherry Williams,588950.72,Low Value
34686,Timothy Middleton,587566.33,Low Value
60893,Amy Rubio,586800.84,Low Value
83774,Kristin Salas,586316.64,Low Value
29231,Jennifer Campbell,586270.1699999999,Low Value
77699,Charles Flowers,585030.01,Low Value
26671,Karen Lozano,584993.8500000001,Low Value
10433,Linda Wood,584878.03,Low Value
87583,Jonathan Myers,584184.58,Low Value
29937,Jared Flores,583149.29,Low Value
59589,Sharon Vargas,582310.72,Low Value
58486,Edgar Kent,579430.79,Low Value
55319,Mark Crawford,578164.88,Low Value
12623,Anita Calderon,577629.49,Low Value
99240,Jeffrey Meadows,577493.27,Low Value
60897,Lindsey Moran,577053.5,Low Value
26678,Justin Kaiser,576914.3500000001,Low Value
45535,Lisa Rogers,576813.7,Low Value
25744,Anthony Johnston,575984.24,Low Value
76933,Joshua Brooks,574305.4900000001,Low Value
85514,Terry Grant,574141.9000000001,Low Value
9462,Kristie Walker,574017.96,Low Value
48941,Allison Reyes,573926.8,Low Value
79740,Jennifer Shah,573838.78,Low Value
9202,Tracy Trevino,573595.64,Low Value
71213,Melissa Morris,570970.55,Low Value
10183,Michelle Hawkins,570359.26,Low Value
37135,Robert Wilcox,570137.9400000001,Low Value
10414,Kevin Chase,569892.3200000001,Low Value
61234,Michelle Foster,569856.94,Low Value
24345,Lori Patterson,569802.8300000001,Low Value
86534,Brian Pennington,568603.6299999999,Low Value
54532,Erica Harmon,567633.26,Low Value
30510,Amanda Torres,565366.1700000002,Low Value
63676,Ashley Cole,564903.92,Low Value
52307,Jennifer Caldwell,563887.3,Low Value
36806,Kimberly Mccoy,563783.1599999999,Low Value
54905,Brenda Goodwin,563496.3800000001,Low Value
85942,Sean Mercado,563492.93,Low Value
17577,Tiffany Johnson,562347.61,Low Value
32572,Derek Thompson,562250.25,Low Value
46576,Morgan Garcia,561794.49,Low Value
99594,Stephanie Vasquez,561615.9299999999,Low Value
28743,Brian Ward,561413.96,Low Value
87118,Anne Cruz,561344.63,Low Value
32236,Tristan Garcia,561057.69,Low Value
3674,Tracy Cobb,561051.79,Low Value
22890,Kerri Lawrence,560240.7799999999,Low Value
34320,Katie Mitchell,559453.37,Low Value
35259,Tracy Gomez,559329.7899999999,Low Value
94890,Chloe Klein Md,557785.16,Low Value
2191,Matthew Roberts,557483.4500000001,Low Value
72556,Jennifer Hess,556845.71,Low Value
40586,Shawn White,555900.17,Low Value
99155,Kathleen Burnett,554649.99,Low Value
87875,Zachary Luna,554452.15,Low Value
29718,Rodney Joseph,553059.3300000001,Low Value
32233,William Bennett,552278.01,Low Value
60078,Janet Butler,551359.21,Low Value
36058,Douglas Chambers,550882.3700000001,Low Value
2604,Justin Ritter,550772.0399999998,Low Value
37295,Scott Owens,548242.08,Low Value
90412,Richard Guzman,547348.23,Low Value
36532,Johnny Richards,547226.6200000001,Low Value
3684,Jacqueline Walker,546839.3800000001,Low Value
40820,Alexander Smith,543927.9500000001,Low Value
50859,Megan Miller,543790.02,Low Value
49342,Tiffany Holmes,543347.16,Low Value
64114,Isaac Montoya,542992.9099999999,Low Value
59472,Matthew Pugh Md,542178.2200000001,Low Value
8596,Jon Skinner,541920.8599999999,Low Value
5946,Jeffrey Walker,541833.5299999999,Low Value
28688,Michelle Ray,541789.53,Low Value
16640,Cheryl Bond,541664.29,Low Value
21499,Mr. Matthew Silva,539664.7,Low Value
6958,Douglas Williamson,539511.8999999999,Low Value
41515,Mrs. Katrina Price,538416.74,Low Value
84928,Edward Wheeler,538278.47,Low Value
24493,Joseph Thomas,538116.74,Low Value
42907,Sherry Garner,538061.71,Low Value
25847,Heather Lara,536914.5,Low Value
72226,Shannon Williamson,536396.4199999999,Low Value
9030,Michael Rivera,535577.87,Low Value
5940,Robin Carey,535455.0,Low Value
26273,Angela Jones,535400.91,Low Value
65688,Alexandra Parsons,535212.11,Low Value
49548,Patricia Winters,535200.9,Low Value
13942,Manuel Ruiz,535011.17,Low Value
20327,Laura Melton,534908.7599999999,Low Value
41897,Carla Ray,534451.26,Low Value
28148,Lisa Castillo,533345.9600000002,Low Value
1028,Sharon Mack,532709.05,Low Value
30485,Amanda Joseph,530370.0800000001,Low Value
2552,Sandra Johnson,528578.5999999999,Low Value
57007,Lori Rivera,526381.41,Low Value
37550,Glenn Mejia,525723.3200000001,Low Value
13752,Gloria Richardson,525702.58,Low Value
99963,Heather Cummings,524777.4799999999,Low Value
5603,Devin Mcmillan,523412.50000000006,Low Value
88770,Jasmine Kelley,523121.73,Low Value
30442,Virginia Hess,523008.17000000004,Low Value
23565,Joseph Rubio,522659.69000000006,Low Value
83563,Frederick Jones,521866.81000000006,Low Value
78282,James Carter,521617.47,Low Value
74098,Rebecca Kelly,520496.44999999995,Low Value
62004,Michael Porter,519482.5299999999,Low Value
26076,Christopher Horne,518576.1200000001,Low Value
86914,Wayne Phillips,516722.10999999987,Low Value
30723,Don Humphrey Md,516688.60999999987,Low Value
32539,Shannon White,515887.02,Low Value
55259,Raymond Taylor,515093.14999999997,Low Value
62099,Alex Foster Dvm,514345.5800000001,Low Value
661,Charles Mendoza,514207.7799999999,Low Value
95717,Kristen Harris,511902.00000000006,Low Value
10211,Jessica Solis,511728.18000000005,Low Value
75035,Mary Flynn,510346.6699999999,Low Value
28344,Thomas Martin,509673.07000000007,Low Value
86371,Michaela Powell,509378.42000000004,Low Value
19840,Ashley Atkinson,509115.36,Low Value
72819,Jeffrey Mcdonald,508879.9,Low Value
59100,Bianca Shah,508860.29000000004,Low Value
99933,Michelle Weber,508743.8699999999,Low Value
91095,Lindsay Lozano,507240.63,Low Value
27866,Karl Vazquez,507217.53,Low Value
41825,Ralph Tyler,507161.0100000001,Low Value
27611,Marcus Wagner,507080.11,Low Value
48209,Leslie Lopez,506043.8900000001,Low Value
48723,Nancy White,505984.80999999994,Low Value
1992,Mrs. Melinda Norton Phd,505189.44999999995,Low Value
47404,Jennifer Weaver,505166.49,Low Value
59722,Kelly Davis,504282.30000000005,Low Value
43288,Teresa Collins,502877.76000000007,Low Value
49979,David Payne,502052.9099999999,Low Value
33286,Carla Woods,501997.2500000001,Low Value
33761,Tamara Murray,501801.96,Low Value
79163,Vincent Walker,501705.16,Low Value
78659,Kevin Cabrera,500202.2500000001,Low Value
94528,Hunter Lewis,499679.0,Low Value
24531,Tiffany Watts,499242.32999999996,Low Value
40001,Jennifer Burnett,499049.91000000003,Low Value
69760,Kyle Hammond,498729.00000000006,Low Value
41994,Joseph Johnson,498366.17,Low Value
13513,Henry Ward,498305.98,Low Value
620,Joseph Jones,495829.48,Low Value
59118,Steven Trujillo,495582.02,Low Value
93478,Raymond Wilson,495203.57999999996,Low Value
31755,David Hernandez,495049.33999999997,Low Value
96145,James Barker,492135.22000000003,Low Value
14819,Jessica White,491592.64999999997,Low Value
82828,Lisa Brown,491180.9999999999,Low Value
50485,Nicholas Foster,488947.05,Low Value
74188,Austin Valentine,488798.49,Low Value
20346,Rhonda Garrison,487783.0,Low Value
32484,Justin Cline,487634.74,Low Value
93667,Jeffrey Wilson,487456.56000000006,Low Value
99210,Monica Bright,486550.27999999997,Low Value
2593,John Barnes,486387.6000000001,Low Value
68540,Michael Cox,486272.07999999996,Low Value
750,Henry Kennedy,486066.55999999994,Low Value
48343,Walter Chavez,485127.85000000003,Low Value
1725,Joseph Williams,484518.8499999999,Low Value
97573,Adam Collins,484443.06000000006,Low Value
9464,Bethany Henry,484291.2199999999,Low Value
29038,Nicholas Evans,483807.02999999997,Low Value
25043,Joseph Burton,483497.48,Low Value
72206,Kyle Conner,482905.81000000006,Low Value
90794,Joshua Simpson,481825.07,Low Value
52987,Megan Jordan,481278.9099999999,Low Value
64436,David Hanna,480962.78,Low Value
1505,Mr. Daniel Gardner,480822.04999999993,Low Value
92022,Holly Hunter,480188.53,Low Value
50420,Lauren Perry,477455.5199999999,Low Value
70052,Mr. Timothy Hunter,476755.03,Low Value
28243,Rachel Hansen,476460.13,Low Value
300,Kathryn Pace,476392.28000000014,Low Value
21182,Jerry Valenzuela,476259.48,Low Value
56978,Bruce Vazquez,476161.27000000014,Low Value
63074,Austin Martinez,476015.31000000006,Low Value
46937,Sean Cabrera,475861.2700000001,Low Value
76548,Jesus Galloway,475515.16000000003,Low Value
73262,Mrs. Misty Powell,474805.8500000001,Low Value
26829,Jordan Spence,474696.29999999993,Low Value
89701,Richard Smith,473176.24000000005,Low Value
83782,Cynthia Guerrero,472879.66,Low Value
98475,Christopher Rocha,472620.25,Low Value
40225,Amanda Brooks,472302.88,Low Value
55968,Kelly Sandoval,471370.5,Low Value
51960,Jeffery Lee,471062.01999999996,Low Value
29132,Barbara English,470400.24,Low Value
27499,Scott Perez,470340.33999999997,Low Value
98887,Lacey Perry,470255.27,Low Value
8214,Stephanie Barnes,470022.69999999995,Low Value
48044,Gary Blair,468295.20999999996,Low Value
10603,Benjamin Woods,467888.06000000006,Low Value
85829,Jason Smith,467591.47,Low Value
88438,Jeremy Weber,466885.3300000001,Low Value
780,Michelle Thompson,466872.82999999996,Low Value
53501,Jo Kennedy,466597.16000000003,Low Value
